#ID	text	majority	agreement	annotations
ABSA16-507844:0.1	This place would be so much better served by being run by a group that actually understands <TARGET>customer service</TARGET>.	negative	1.0	negative,negative
ABSA16-NP#10:3.1	The <TARGET>veal</TARGET> was incredible last night.	positive	1.0	positive,positive
ABSA16-1457607:5.1	However, I think <TARGET>Jeckll and Hydes</TARGET> t is one of those places that is fun to do once.	positive	1.0	positive,positive
ABSA16-CLF#4:1.1	I'll being with a couple of positives: cool <TARGET>decor</TARGET>, good pita and hummus, and grilled octopus that was actually pretty tasty.	positive	1.0	positive,positive
ABSA16-1632929:3.4	The food was delicious (I had a halibut special, my husband had steak), and the <TARGET>service</TARGET> was top-notch.	positive	1.0	positive,positive
ABSA16-1713185:3.1	If you want good authentic <TARGET>Thai</TARGET> this place is not the place to go.	negative	0.6666666666666666	positive,negative,negative
ABSA16-717570:4.2	You must have the crabmeat lasagna which is out of this world and the <TARGET>chocolate bread pudding</TARGET> for dessert.	positive	1.0	positive,positive
ABSA16-1561259:2.1	The <TARGET>hostess</TARGET> and the waitress were incredibly rude and did everything they could to rush us out.	negative	1.0	negative,negative
ABSA16-957145:1.2	I have been coming here for years and have nothing but good things to say about the service and the great <TARGET>staff</TARGET> at La Lanterna.	positive	1.0	positive,positive
ABSA16-NP#10:2.1	Great <TARGET>food</TARGET>, amazing service, this place is a class act.	positive	1.0	positive,positive
ABSA16-512294:0.1	Great <TARGET>food</TARGET>, great prices, great service.	positive	1.0	positive,positive
ABSA16-ADLT#6:2.2	The food and <TARGET>service</TARGET> were fine, however the maitre-D was incredibly unwelcoming and arrogant.	positive	0.6666666666666666	negative,positive,positive
ABSA16-1126814:0.3	Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good <TARGET>specials</TARGET>, a warm and lively atmosphere.	positive	1.0	positive,positive
ABSA16-511290:4.2	This place has the the correct ambience and an excellent <TARGET>staff</TARGET> to make you feel like a guest and a friend at the same time.	positive	1.0	positive,positive,positive
ABSA16-558423:4.2	However, if you want great food at a great price and don't mind the <TARGET>decor</TARGET>, you can't beat this place.	positive	0.5	positive,neutral
ABSA16-1413697:3.1	I highly recommend to anyone to give this <TARGET>place</TARGET> a try.	positive	1.0	positive,positive
ABSA16-611117:0.1	Best <TARGET>Reuben sandwich</TARGET> ever!	positive	1.0	positive,positive,positive
ABSA16-1413697:2.1	The place is so cool and the <TARGET>service</TARGET> is prompt and curtious.	positive	1.0	positive,positive,positive
ABSA16-TR#3:1.1	There is something about their <TARGET>atmosphere</TARGET> that makes me come back nearly every week.	positive	1.0	positive,positive,positive
ABSA16-485966:1.1	The <TARGET>place</TARGET> was quiet and delightful.	positive	1.0	positive,positive
ABSA16-P#10:2.2	My <TARGET>quesadilla</TARGET> tasted like it had been made by a three-year old with no sense of proportion or flavor.	negative	1.0	negative,negative
ABSA16-1225162:3.1	The <TARGET>staff</TARGET> is incredibly helpful and attentive.	positive	1.0	positive,positive,positive
ABSA16-1367358:3.2	Ambience is delightful, <TARGET>service</TARGET> impeccable.	positive	1.0	positive,positive
ABSA16-872763:4.1	There is a downside if you're ordering in -- the <TARGET>delivery guys</TARGET> have MAJOR attitude.	negative	1.0	negative,negative
ABSA16-EVPK#4:4.1	Personally I like the <TARGET>margherita pizza</TARGET> better, but they are all good.	positive	1.0	positive,positive
ABSA16-1303984:3.2	The scallion pancakes and <TARGET>fried dumplings</TARGET> were nothing out of the ordinary.	negative	0.5	negative,neutral
ABSA16-1338124:5.1	In any event, this is a <TARGET>place</TARGET> I'll be sure to stop by again when I'm in this part of town.	positive	1.0	positive,positive
ABSA16-1707741:3.1	<TARGET>Service</TARGET> was also very good.	positive	1.0	positive,positive
ABSA16-BFC#7:7.1	I'd be horrified if my <TARGET>staff</TARGET> were turning away customers so early and so rudely!	positive	0.5	positive,negative
ABSA16-BFC#7:4.1	As <TARGET>BFC</TARGET> doesn't take reservations you almost always have to wait by the bar - and be abused by the front of house staff until you are seated, which can be over an hour later!	negative	1.0	negative,negative
ABSA16-1303888:0.1	All the <TARGET>staff</TARGET> is absolutely professional!! 	positive	1.0	positive,positive
ABSA16-ADLT#3:3.2	Wish NY had more of these kind of places: intimate, superb <TARGET>food</TARGET>, homey, top notch all the way around, certainly worth the wait.	positive	1.0	positive,positive
ABSA16-1118167:2.1	The <TARGET>pizza</TARGET> was delivered cold and the cheese wasn't even fully melted!	negative	1.0	negative,negative,negative
ABSA16-1004293:1.1	We, there were four of us, arrived at noon - the place was empty - and the <TARGET>staff</TARGET> acted like we were imposing on them and they were very rude.	negative	1.0	negative,negative
ABSA16-1199292:3.1	I take all my NYC guests to <TARGET>VT's</TARGET>.	neither	0.5	neither,positive
ABSA16-1748839:7.1	For the people who want great <TARGET>food</TARGET> plus great service, Roxy is a place to AVOID!	negative	1.0	negative,negative
ABSA16-1028246:1.2	Service was devine, <TARGET>oysters</TARGET> where a sensual as they come, and the price can't be beat!!!	positive	1.0	positive,positive
ABSA16-BG#8:3.2	The <TARGET>lunch buffet</TARGET> is expensive but is deff worth it.	positive	0.6666666666666666	positive,positive,negative
ABSA16-CLF#4:1.4	I'll being with a couple of positives: cool decor, good pita and hummus, and <TARGET>grilled octopus</TARGET> that was actually pretty tasty.	positive	1.0	positive,positive
ABSA16-1451109:2.2	The food was pretty tradional but it was hot and good with large <TARGET>portions</TARGET>.	positive	1.0	positive,positive
ABSA16-CLF#3:18.1	We also asked for Hooka six times and the <TARGET>waiter</TARGET> kept telling us one minute and never returning with the Hooka.	negative	1.0	negative,negative
ABSA16-553097:4.1	But that wasn't the icing on the cake: a <TARGET>tiramisu</TARGET> that resembled nothing I have ever had.	positive	0.5	positive,negative
ABSA16-955711:1.1	The <TARGET>wine list</TARGET> is extensive and impressive.	positive	1.0	positive,positive
ABSA16-1055910:2.1	<TARGET>Food</TARGET>-awesome.	positive	1.0	positive,positive
ABSA16-1398844:0.1	First of all, this <TARGET>place</TARGET> is *not* romantic, as claimed by Citysearch's editorial review.	negative	1.0	negative,negative
ABSA16-Z#6:2.2	Not only is it an adventure getting to this somewhat hidden spot, once you enter the <TARGET>unmarked wooden doors</TARGET>, the zen and intimate décor will make you feel like you’re no longer in the city.	positive	1.0	positive,positive
ABSA16-1062641:2.1	<TARGET>Food</TARGET> is great.	positive	1.0	positive,positive
ABSA16-FF#3:0.1	How is this <TARGET>palce</TARGET> still open?	negative	1.0	negative,negative
ABSA16-Z#11:6.1	I've enjoyed 99% of the <TARGET>dishes</TARGET> we've ordered with the only exceptions being the occasional too-authentic-for-me dish (I'm a daring eater but not THAT daring).	positive	1.0	positive,positive
ABSA16-759781:4.2	The vibe is very relaxed and cozy, <TARGET>service</TARGET> was great and the food was excellent!	positive	1.0	positive,positive
ABSA16-746254:4.4	With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and <TARGET>management</TARGET> that doesn't care.	negative	1.0	negative,negative
ABSA16-519425:4.1	The <TARGET>place</TARGET> itself is beautiful the bar scene seems to be happening.	positive	1.0	positive,positive
ABSA16-TFS#10:9.3	All in all, I would return - as it was a beautiful restaurant - but I hope the <TARGET>staff</TARGET> pays more attention to the little details in the future.	negative	1.0	negative,negative,negative
ABSA16-1543345:1.1	Who has room for Cheesesticks with the best <TARGET>pizza</TARGET> in NYC!	positive	1.0	positive,positive
ABSA16-1167434:5.3	those rolls were big, but not good and <TARGET>sashimi</TARGET> wasn't fresh.	negative	1.0	negative,negative
ABSA16-1661043:0.1	<TARGET>Pizza</TARGET> here is consistently good.	positive	1.0	positive,positive
ABSA16-BFC#9:19.1	I heard the <TARGET>lobster roll</TARGET> was excellent. 	positive	1.0	positive,positive
ABSA16-630914:2.4	The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the <TARGET>penne w/ chicken</TARGET> had bones in it... It was disgusting.	negative	1.0	negative,negative
ABSA16-BFC#9:5.1	The <TARGET>menu</TARGET> is fairly simple without much descriptions. 	neither	0.5	neither,neutral
ABSA16-737999:2.2	Always good drinks and <TARGET>service</TARGET> is pretty good;	positive	1.0	positive,positive,positive
ABSA16-630914:3.2	Nice atmosphere, the <TARGET>service</TARGET> was very pleasant and the desert was good.	positive	1.0	positive,positive
ABSA16-BHD#7:3.2	amazing fun for <TARGET>hot dog</TARGET> lovers of all ages PLEASE do yourself a favor and check this place out!!!!	positive	1.0	positive,positive
ABSA16-1189674:3.2	Admittedly some nights inside the <TARGET>restaurant</TARGET> were rather warm, but the open kitchen is part of the charm.	positive	0.5	positive,negative
ABSA16-1706644:4.2	We ate out in the back patio, which is worth it as it's cool and the <TARGET>music</TARGET> is hear well there.	positive	1.0	positive,positive,positive
ABSA16-378848:3.3	The blond wood decor is very soothing, the premium sake is excellent and the <TARGET>service</TARGET> is great.	positive	1.0	positive,positive
ABSA16-1205520:0.1	I'm not sure where the other reviewers ate but it seems as if we visited two different restaurants because my friends and I all enjoy <TARGET>Mizu</TARGET> very much... and we're repeat customers.	positive	1.0	positive,positive
ABSA16-NP#3:5.1	This is the first place I've been that a <TARGET>runner</TARGET> remembers my order... hope he likes his job because I have half a mind to steal him for my restaurant.	positive	1.0	positive,positive
ABSA16-Z#11:5.1	The <TARGET>food</TARGET> is all shared so we get to order together and eat together.	neither	0.5	neither,positive
ABSA16-Z#6:9.2	I picked the Grilled Black Cod as my entree, which I absolutely devoured while someone commented that the <TARGET>Grilled Salmon dish</TARGET> was better.	positive	1.0	positive,positive
ABSA16-1300636:3.1	Other guests enjoyed <TARGET>pizza</TARGET>, santa fe chopped salad and fish and chips.	positive	1.0	positive,positive
ABSA16-1335656:2.1	<TARGET>Ambience</TARGET> is so cute and quaint, good for business although we were there on vacation.	positive	1.0	positive,positive
ABSA16-1395421:1.4	THe Pizza and wine were excellent-the service too--but what really MADE this place was the <TARGET>backyard dining area</TARGET>.	positive	1.0	positive,positive
ABSA16-1719567:4.1	We waited at the bar and had <TARGET>martinis</TARGET> that were just right.	positive	1.0	positive,positive
ABSA16-1606837:2.1	The <TARGET>service</TARGET> was attentive.	positive	1.0	positive,positive
ABSA16-ADLT#10:6.1	great <TARGET>food</TARGET>, great wine list, great service in a great neighborhood...	positive	1.0	positive,positive
ABSA16-BFC#7:11.1	Considering you will spend at least $60 a head, I expect better <TARGET>service</TARGET>. 	negative	1.0	negative,negative
ABSA16-632121:2.2	The food is amazing, rich <TARGET>pastas</TARGET> and fresh doughy pizza.	positive	1.0	positive,positive
ABSA16-NP#4:2.1	The <TARGET>menu</TARGET> looked great, and the waiter was very nice, but when the food came, it was average.	positive	1.0	positive,positive
ABSA16-521916:1.1	Small servings for main entree, i had <TARGET>salmon</TARGET> (wasnt impressed) girlfriend had chicken, it was good.	negative	1.0	negative,negative
ABSA16-CLF#3:28.1	By the time we left our wallets were empy and so were our stomachs AND we missed the show we were supposed to see following our dinner, which would have been acceptable if we got to enjoy the experience of good <TARGET>food</TARGET> and belly dancers!	neither	0.5	neither,negative
ABSA16-1341354:3.2	We concluded with tiramisu <TARGET>chocolate cake</TARGET>, both were delicious.	positive	1.0	positive,positive
ABSA16-558423:4.3	However, if you want great <TARGET>food</TARGET> at a great price and don't mind the decor, you can't beat this place.	positive	1.0	positive,positive
ABSA16-720620:3.1	This <TARGET>dish</TARGET> is my favorite and I always get it when I go there and never get tired of it.	positive	1.0	positive,positive,positive
ABSA16-449802:5.1	But who says Murray's is anything about <TARGET>service</TARGET>.	neither	0.5	neither,negative
ABSA16-P#10:9.1	Oh, and I never write reviews--I just was so moved by how bad this <TARGET>place</TARGET> was, I felt it was my duty to spread the word.	negative	1.0	negative,negative
ABSA16-1586174:0.1	honestly the worst <TARGET>sushi</TARGET> my husband and i had in our entire lives.	negative	1.0	negative,negative
ABSA16-735448:3.1	even the <TARGET>wine by the glass</TARGET> was good.	positive	1.0	positive,positive
ABSA16-511290:4.1	This place has the the correct <TARGET>ambience</TARGET> and an excellent staff to make you feel like a guest and a friend at the same time.	positive	1.0	positive,positive
ABSA16-1730447:3.3	The crust is thin, the <TARGET>ingredients</TARGET> are fresh and the staff is friendly.	positive	1.0	positive,positive
ABSA16-929329:3.4	Interesting <TARGET>selection</TARGET>, good wines, service fine, fun decor.	positive	1.0	positive,positive,positive
ABSA16-445960:3.3	The food is good, especially their more basic dishes, and the <TARGET>drinks</TARGET> are delicious.	positive	1.0	positive,positive,positive
ABSA16-1289424:4.1	The place's <TARGET>decor</TARGET> and hidden bathrooms made for a good laugh.	positive	1.0	positive,positive
ABSA16-519425:3.1	The <TARGET>waiter</TARGET> was attentive.	positive	1.0	positive,positive
ABSA16-CLF#1:1.2	Watch the talented <TARGET>belly dancers</TARGET> as you enjoy delicious baba ganoush that's more lemony than smoky.	positive	1.0	positive,positive
ABSA16-737999:4.1	A great <TARGET>place</TARGET> to meet up for some food and drinks...  	positive	1.0	positive,positive,positive
ABSA16-571962:2.1	Good <TARGET>drink</TARGET>.	positive	1.0	positive,positive
ABSA16-BHD#6:2.2	great toppings definitely a <TARGET>place</TARGET> you need to check out for late night munchies or a mid day boost!	positive	1.0	positive,positive
ABSA16-CLF#8:0.2	Poor service and <TARGET>management</TARGET>	negative	1.0	negative,negative
ABSA16-935633:4.1	I recieved prompt <TARGET>service</TARGET> with a smile.	positive	1.0	positive,positive
ABSA16-1280179:5.1	The <TARGET>decor</TARGET> is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall, which are great for a date.	positive	1.0	positive,positive
ABSA16-1671113:3.1	If the weather is nice, try to snag an <TARGET>outside table</TARGET>.	neither	0.5	neither,positive
ABSA16-1340075:2.1	The <TARGET>atmosphere</TARGET> is noisy and the waiters are literally walking around doing things as fast as they can.	negative	1.0	negative,negative
ABSA16-FF#10:3.1	The design of the <TARGET>space</TARGET> is good.	positive	1.0	positive,positive
ABSA16-Y#7:5.1	<TARGET>Delivery guy</TARGET> sometimes get upset if you don't tip more than 10%.	negative	1.0	negative,negative
ABSA16-TVU#6:5.1	The <TARGET>DJ</TARGET> is awesome, I have been there for my birthday and a bunch of other times with friends and I keep going back.	positive	1.0	positive,positive,positive
ABSA16-1413697:2.2	The <TARGET>place</TARGET> is so cool and the service is prompt and curtious.	positive	1.0	positive,positive
ABSA16-1086478:4.1	Also, specify if you like your <TARGET>food</TARGET> spicy- its rather bland if you don't.	neither	0.5	neither,negative
ABSA16-1275154:8.1	Try the <TARGET>lobster teriyaki</TARGET> and the rose special roll.	positive	1.0	positive,positive
ABSA16-1572033:4.1	Most importantly, <TARGET>food</TARGET> is excellent.	positive	1.0	positive,positive
ABSA16-626269:1.1	The best <TARGET>pad thai</TARGET> i've ever had.	positive	1.0	positive,positive
ABSA16-1293334:4.1	Please take my advice, go and try this <TARGET>place</TARGET>.	positive	1.0	positive,positive,positive
ABSA16-1053543:3.1	The <TARGET>spicy tuna roll</TARGET> was unusually good and the rock shrimp tempura was awesome, great appetizer to share!	positive	1.0	positive,positive,positive
ABSA16-1748839:0.2	The food was mediocre at best but it was the horrible <TARGET>service</TARGET> that made me vow never to go back.	negative	1.0	negative,negative
ABSA16-470488:1.1	The <TARGET>soup for the udon</TARGET> was soy sauce and water.	neither	0.5	neither,negative
ABSA16-957145:3.1	I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic <TARGET>Dining Garden</TARGET>, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!	positive	1.0	positive,positive,positive
ABSA16-DBG#7:4.2	The bibimbap was average, but the <TARGET>stone bowl</TARGET> wasn't even close to sizzling.	negative	1.0	negative,negative
ABSA16-485767:3.1	The <TARGET>brioche and lollies</TARGET> as party favors is a cute and sweet touch to a most memorable meal.	positive	1.0	positive,positive,positive
ABSA16-1417496:4.2	Looking around, I saw a room full of New Yorkers enjoying a real meal in a real <TARGET>restaurant</TARGET>, not a clubhouse of the fabulous trying to be seen.	positive	1.0	positive,positive
ABSA16-TM#6:0.1	great <TARGET>food</TARGET>	positive	1.0	positive,positive
ABSA16-1432551:2.1	The <TARGET>wine list</TARGET> is excellent.	positive	1.0	positive,positive
ABSA16-1700205:1.2	From the spectacular caviar to the hospitable <TARGET>waitstaff</TARGET>, I felt like royalty and enjoyed every second of it.	positive	1.0	positive,positive
ABSA16-1318537:4.1	Hats off to the <TARGET>chef</TARGET>.	positive	1.0	positive,positive
ABSA16-1586174:5.1	the only things u could really taste are the very salty <TARGET>soy sauce</TARGET> (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish. 	neither	0.5	neither,negative
ABSA16-BG#6:0.1	Best <TARGET>Indian Restaurant</TARGET> in the City	positive	1.0	positive,positive
ABSA16-PP#4:0.1	I love this <TARGET>place</TARGET>	positive	1.0	positive,positive
ABSA16-1340075:4.4	And it all comes at a very reasonable price (congee, noodles, and <TARGET>rice dishes</TARGET> are no more than $3-6 each).	positive	1.0	positive,positive,positive
ABSA16-1338124:2.1	The <TARGET>spicy Tuna roll</TARGET> is huge and probably the best that I've had at this price range.	positive	1.0	positive,positive,positive
ABSA16-1726427:1.2	We are very particular about sushi and were both please with every choice which included: <TARGET>ceviche mix (special)</TARGET>, crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.	positive	1.0	positive,positive
ABSA16-1723658:2.5	The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing <TARGET>pistachio ice cream</TARGET> (the best and freshest I've ever had).	positive	1.0	positive,positive
ABSA16-NP#4:7.1	The <TARGET>manager</TARGET> finally said he would comp the two glasses of wine (which cost less than the food), and made it seem like a big concession.	neither	0.5	neither,negative
ABSA16-447697:3.1	Try <TARGET>sushimi cucumber roll</TARGET>.	neither	0.5	neither,positive
ABSA16-1702257:1.1	Fresh <TARGET>ingredients</TARGET> and everything is made to order.	positive	1.0	positive,positive
ABSA16-1500453:4.3	Although the tables may be closely situated, the candle-light, food-quality and <TARGET>service</TARGET> overcompensate.	positive	1.0	positive,positive
ABSA16-ADLT#8:0.1	Love <TARGET>Al Di La</TARGET>	positive	1.0	positive,positive
ABSA16-682250:0.3	Went here last night - nice decor, good service, but the <TARGET>food</TARGET> was surprisingly excellent.	positive	1.0	positive,positive
ABSA16-1074868:4.1	The <TARGET>food</TARGET> was well prepared and the service impecable.	positive	1.0	positive,positive
ABSA16-Z#5:4.1	The <TARGET>atmosphere</TARGET> was pretty nice but had a bit lacking, which it tries to make up for with a crazy scheme of mirrors.	positive	0.5	positive,negative
ABSA16-1199292:0.1	Pizza - the only pizza in NYC that should not have additional toppings - the <TARGET>crust</TARGET> tastes like the best, freshly baked bread!	positive	1.0	positive,positive
ABSA16-1227999:4.1	Rude <TARGET>service</TARGET>, medicore food...there are tons of restaurants in NY...stay away from this one	negative	1.0	negative,negative
ABSA16-630914:3.3	Nice atmosphere, the service was very pleasant and the <TARGET>desert</TARGET> was good.	positive	1.0	positive,positive
ABSA16-P#10:3.1	And $11 for a plate of bland <TARGET>guacamole</TARGET>?	neither	0.5	neither,negative
ABSA16-TFS#11:1.1	I attended a holiday dinner at the restaurant, and the <TARGET>food</TARGET> was majorly disappointing.	negative	1.0	negative,negative
ABSA16-1153034:0.1	Great <TARGET>pizza</TARGET> and fantastic service.	positive	1.0	positive,positive,positive
ABSA16-CE-B00KMRGF28_106_AGNDXNERJ5L83:3.1	Keyboard is nice and <TARGET>windows 8.1</TARGET> is great, worried about that coming from xp.	positive	1.0	positive
ABSA16-1748813:2.1	I highly recommend the <TARGET>Sophia pizza</TARGET>.	positive	1.0	positive,positive
ABSA16-1572033:1.2	Decor is nice though <TARGET>service</TARGET> can be spotty.	negative	1.0	negative,negative
ABSA16-CE-374:12.1	I would recommend it just because of the <TARGET>internet speed</TARGET> probably because thats the only thing i really care about.	positive	1.0	positive
ABSA16-CE-332:3.1	Will not buy another <TARGET>Toshiba</TARGET>, this is my second, not happy w/ either.	negative	1.0	negative
ABSA16-BHD#6:1.1	the <TARGET>hot dogs</TARGET> were juicy and tender inside and had plenty of crunch and snap on the outside.	neither	0.5	neither,positive
ABSA16-TFS#2:0.1	<TARGET>The Four Seasons restaurant</TARGET> is a great experience.	positive	1.0	positive,positive
ABSA16-CE-44:3.1	<TARGET>Charger</TARGET> seems large for this class of computer.	neither	1.0	neither
ABSA16-CE-B0096VDM8G_45_A2SPGNGEHWEP8R:2.1	Retina screen, solid build quality, weight, fast processor and the reliability of the <TARGET>Apple</TARGET> brand.	positive	1.0	positive
ABSA16-CE-367:4.1	I would definitely recommend checking out <TARGET>this laptop</TARGET> if you are in the market for one.	positive	1.0	positive
ABSA16-CE-46:3.1	But, like I said before, the only reason I don't currently have a <TARGET>Mac</TARGET> laptop is because all of their laptops are too pricey.	neither	1.0	neither
ABSA16-CE-B0096VDM8G_74_A3JYJCVU8D2L54:0.1	I love <TARGET>this computer</TARGET>!	positive	1.0	positive
ABSA16-CE-B00FU83YWS_262_APGJ4QQPM9QIX:0.1	So far I am very happy with <TARGET>this computer</TARGET>.	positive	1.0	positive
ABSA16-P#7:4.1	Our <TARGET>waitress</TARGET> wasn't mean, but not especially warm or attentive either.	negative	0.5	negative,neutral
ABSA16-CE-196:0.1	My <TARGET>MacBook</TARGET> is probably the best investment I have ever made.	positive	1.0	positive
ABSA16-CE-B0096VDM8G_47_ADVH60401PIPV:2.1	The <TARGET>retina display</TARGET> is fantastic.	positive	1.0	positive
ABSA16-CE-97:0.1	I bought a <TARGET>HP Pavilion DV4-1222nr</TARGET> laptop and have had so many problems with the computer.	negative	1.0	negative
ABSA16-TR#8:6.1	Nice <TARGET>view of river and NYC</TARGET>.	positive	1.0	positive,positive
ABSA16-1572027:1.1	<TARGET>Amma</TARGET> is nothing special.	negative	0.5	negative,neutral
ABSA16-505535:1.2	the pad se ew chicken was delicious, however the <TARGET>pad thai</TARGET> was far too oily.	negative	1.0	negative,negative
ABSA16-BFC#9:7.1	Not much of a <TARGET>selection of bottled beer</TARGET> either, we went with Brahma. 	neither	0.5	neither,negative
ABSA16-1287538:2.1	The <TARGET>restaurant</TARGET> is cute but not upscale.	negative	0.5	negative,neutral
ABSA16-1664346:2.1	I would highly recommend this <TARGET>place</TARGET>!	positive	1.0	positive,positive
ABSA16-CE-122:12.1	Don't buy <TARGET>this model</TARGET>.	negative	1.0	negative
ABSA16-CE-346:2.1	Also, the <TARGET>extended warranty</TARGET> was a problem.	positive	1.0	positive
ABSA16-CE-358:0.1	I bought <TARGET>this laptop</TARGET> because of the performance to price ratio.	positive	1.0	positive
ABSA16-ADLT#6:3.1	While finishing our meals which included a high-end <TARGET>bottle of wine</TARGET>, our son's fiance joined us for a glass of wine and dessert.	positive	1.0	positive,positive
ABSA16-TFS#5:30.1	<TARGET>Service</TARGET> was just ok, it is not what you'd expect for $500.	negative	1.0	negative,negative
ABSA16-CE-24:7.1	When I got the computer back and realizwed it still was not correct <TARGET>HP</TARGET> told me it was out of warranty and now it was my problem.	negative	1.0	negative
ABSA16-CE-169:0.1	Apparently well-built and gorgeous to look at, the <TARGET>i5 MacBook Pro</TARGET> is a winning combination of price and performance.	positive	1.0	positive
ABSA16-1460715:2.1	The <TARGET>pizza</TARGET> was great.	positive	1.0	positive,positive
ABSA16-CE-172:1.1	With awesome graphics and assuring <TARGET>security</TARGET>, it's perfect!	positive	1.0	positive
ABSA16-1280179:2.1	<TARGET>Seating</TARGET> is always prompt, though the restaurant does fill up in the evening.	neither	0.5	neither,positive
ABSA16-717570:2.1	The <TARGET>food</TARGET> was delicious but do not come here on a empty stomach.	neither	0.5	neither,positive
ABSA16-CE-6:0.1	First, it does not have a push button to open the <TARGET>lid</TARGET>.	negative	1.0	negative
ABSA16-CE-121:2.1	It was slow, locked up, and also had <TARGET>hardware</TARGET> replaced after only 2 months!	negative	1.0	negative
ABSA16-493514:0.1	I cannot imagine a friendlier <TARGET>staff</TARGET> working in a restaurant.	positive	1.0	positive,positive
ABSA16-BHD#8:2.1	Here the <TARGET>hot dog</TARGET> is elevated to the level of a real entree with numerous variations available.	positive	1.0	positive,positive
ABSA16-CE-274:5.1	Overall, this is a wonderful <TARGET>computer</TARGET> and definitly worth the purchase!	positive	1.0	positive
ABSA16-CE-89:3.1	When I finally had everything running with all my software installed I plugged in my droid to recharge and the <TARGET>system</TARGET> crashed.	negative	1.0	negative
ABSA16-CE-127:6.1	Was this product worth my time and money to ever want to purchase another products that is <TARGET>toshiba</TARGET> or relating to toshiba?	neither	1.0	neither
ABSA16-1041457:6.1	The decor is night tho...but they REALLY need to clean that vent in the ceiling...its quite un-appetizing, and kills your effort to make this <TARGET>place</TARGET> look sleek and modern.	negative	1.0	negative,negative
ABSA16-1308557:0.1	The <TARGET>service</TARGET> was the only thing good about this restaurant.	negative	0.5	negative,positive
ABSA16-CE-394:12.1	I wish <TARGET>Toshiba</TARGET> would allow their customers to select an option that only boots the OS at setup and removes all the unnecessary stuff.	negative	1.0	negative
ABSA16-720418:0.2	Great Indian food and the <TARGET>service</TARGET> is incredible.	positive	1.0	positive,positive
ABSA16-CE-273:2.1	The unibody <TARGET>design</TARGET> is edgy and durable.	positive	1.0	positive
ABSA16-1227999:0.1	When we stumbled on <TARGET>Leon</TARGET>, we thought that we had found quite the gem BUT, we were certainly wrong.	negative	1.0	negative,negative
ABSA16-CE-40:2.1	But the <TARGET>Macbook</TARGET> is the best!	positive	1.0	positive
ABSA16-NP#3:1.2	Subtle food and <TARGET>service</TARGET>	positive	1.0	positive,positive
ABSA16-CE-259:8.1	I also got the added bonus of a <TARGET>30" HD Monitor</TARGET>, which really helps to extend my screen and keep my eyes fresh!	positive	1.0	positive
ABSA16-CE-57:2.1	Also the <TARGET>display</TARGET> is exceptional!	positive	1.0	positive
ABSA16-CE-B0096VDM8G_65_A1AQ8JT2A3UWMY:10.1	Battery power <TARGET>laptop</TARGET> had difficulties computing.	negative	1.0	negative
ABSA16-1439875:0.3	The food is amazing... especially if you get the <TARGET>Chef's tasting menu</TARGET> and your favourite bottle (or two!) of wine from an extensive selection of wines.	positive	1.0	positive,positive
ABSA16-584025:2.2	The food is great and they have a good <TARGET>selecion of wines</TARGET> at reasonable prices.	positive	1.0	positive,positive
ABSA16-1028246:0.1	Went on a 3 day oyster binge, with <TARGET>Fish</TARGET> bringing up the closing, and I am so glad this was the place it O trip ended, because it was so great!	positive	1.0	positive,positive
ABSA16-1728733:6.1	I thanked my friend who recommended me this <TARGET>restaurant</TARGET> and will certainly recommend it to others.	positive	1.0	positive,positive
ABSA16-CE-306:5.1	I wouldn't play a first-person shooter with this, mind, but if you wanted to run <TARGET>MS Office</TARGET>, email, chat, download a video, listen to music from a certain fruit-named music store, and were looking for a highly portable yet powerful netbook to do that all in, I'd highly recommend checking this out.	positive	1.0	positive
ABSA16-CE-41:4.1	It's graphics aren't bad at all, for the lower end of the <TARGET>MacBook Pro</TARGET> spectrum, easily capable of running StarCraft II and other games with comparable graphics.	positive	1.0	positive
ABSA16-CE-83:0.1	I just got <TARGET>this laptop</TARGET> for college, and so far I am very happy with it.	positive	1.0	positive
ABSA16-872763:1.1	The <TARGET>food</TARGET> is great.	positive	1.0	positive,positive
ABSA16-CE-B00KMRGF28_224_A2BW7RFR3C267G:3.1	The plastic <TARGET>materials</TARGET> are rather cheap.	neither	1.0	neither
ABSA16-CE-B0096VDM8G_5_A2Q6ZHSO5QDPRQ:6.1	No hardware issues, as is common with any <TARGET>Apple</TARGET> product.	positive	1.0	positive
ABSA16-CE-317:3.1	The processor screams, and because of the unique way that <TARGET>Apple OSX 16</TARGET> functions, most of the graphics are routed through the hardware rather than the software.	positive	1.0	positive
ABSA16-CE-134:3.1	They were totally unconcerned that the <TARGET>computer</TARGET> was not correctly repaired in the first place.	negative	1.0	negative
