#ID	text	majority	agreement	annotations
comments2014c-860401-7.1	<TARGET>Canonicalilla</TARGET> on töissä yli 500 henkilöä jotka saa palkkaa.	neither	1.0	neither
comments2008e-475668-13.2	Turun kaupunki hoitaa jäteasiat <TARGET>Turun Seudun Jätehuolto Oy:n</TARGET> kautta.	neither	1.0	neither,neither
comments2007g-104580-7.1	Vanhanen on tietojensa pohjalta tehnyt turvallisuuspoliittisen arvioin, jonka mukaan Suomella ei ole lähivuosina mitään syytä kiirehtiä <TARGET>Natoon</TARGET>.	neither	1.0	neither,neither,neither,neither,neither
comments2015c-265654-5.2	Unileverillä on tarkat laatuvaatimukset, toteaa <TARGET>Maustajan</TARGET> toimitusjohtaja Arvo Tölli.	neither	1.0	neither,neither
comments2014d-373470-4.1	Joitakin näppäimistöllisiä <TARGET>Asha</TARGET>-malleja voisi ehkä myös katsoa, mutta niiden kameran laadusta en osaa sanoa.	neither	1.0	neither,neither
comments2015e-562434-3.1	<TARGET>Helsingin Sanomien</TARGET> haastattelemat vantaalaistyöntekijät uskovat, että tätä menoa odotettavissa on lisää tragedioita.	neither	1.0	neither,neither,neither
comments2017c-753073-7.1	Uusi tulee <TARGET>Auto-Sunista</TARGET> jonka huollosta on hyviä kokemuksia vuosien ajalta.	positive	1.0	positive,positive,positive,positive
comments2011a-415077-2.1	Kuljetusalan yrittäjät ovat kolutuksen nimellä anoneet koulutusrahaa <TARGET>työvoiministeriöltä</TARGET> ja saaneetkin useita miljoonia.	neither	0.75	positive,neither,neither,neither
comments2011d-144597-7.1	<TARGET>THL:n</TARGET> johto ei Puskan mukaan ole tiennyt sikainfluenssarokotteeseen liittyvistä narkolepsiaepäilyistä ennen tätä viikkoa.	negative	1.0	negative
comments2017e-206018-2.1	<TARGET>Työkansan Sanomien</TARGET> pääkirjoitus keskittyy oikeistolaisten voimien nousuun ja niiden vaarallisuuteen kansalaisyhteiskunnalle.	neither	1.0	neither,neither
comments2003a-928884-1.1	löysin <TARGET>download.comista</TARGET> jaava paketin ja alko konee pelittää.	positive	1.0	positive,positive
comments2008a-916276-12.2	Onhan Lordin biisit rankempia kuin esim. <TARGET>Kissin</TARGET> monet albumit.	neither	0.75	neither,neither,negative,neither
comments2007f-373167-3.1	Moniko näki sen keskiviikkona <TARGET>Yleltä</TARGET> tulleen dokumentin Irakin jälleenrakennusvaroista?	neither	1.0	neither,neither,neither,neither
filtered_threads_2018-232549-6.2	Ilta-Sanomia kustantava <TARGET>Sanoma Media Finland Oy</TARGET> on yksi Ilja Janitskinia koskevan oikeudenkäynnin asianomistajista.	neither	1.0	neither,neither
threads2011a-155466-5.2	Kepler-nimisellä avaruusteleskoopilla kerätään tietoa yli 100 000 tähdestä, jotka muistuttavat <TARGET>Aurinkoa</TARGET>.	neither	1.0	neither,neither,neither
comments2012e-90810-1.1	Ihan silleen sivuhuomautuksena et <TARGET>LoL</TARGET> on ennemmin RTS-Hack'n'Slash, mikä on aika kaukana MMO:sta (WoW).	neither	1.0	neither,neither,neither
comments2013a-159970-3.1	Katso vaikkapa <TARGET>Tekniikka & Talous</TARGET> -lehti, numero 42, 9.12.2011.	neither	1.0	neither,neither
comments2017a-379028-1.1	Ihan hauska oli <TARGET>Autiotalossa</TARGET>, kannattaa ilman muuta käydä katsomassa.	positive	1.0	positive,positive,positive
comments2005d-779848-4.2	Elementistä oli aikoinaan juttu <TARGET>Hifi-lehdessä</TARGET> ja lienee tuosta myös jonkinlaista rakennussarjaa tarjolla.	neither	1.0	neither
comments2008b-102101-1.1	en tiennytkään..kyllä tykkään <TARGET>PAKO</TARGET>-sarjasta,ja kyseisestä päähenkilöstä =)	positive	1.0	positive,positive,positive,positive
comments2009b-488270-1.1	Olin juuri viime marraskuussa lomalla <TARGET>puerto ricossa</TARGET> lasteni kanssa joista nuorempi oli silloin 1,9v ja asuimme ylhäällä.	neither	1.0	neither,neither
comments2008b-566457-1.0	<TARGET>Seiskan</TARGET> omistaa Aller. MTV3:n omistaa Bonnier.	neither	1.0	neither,neither
comments2013e-670455-5.1	Siirrätte vaan rohkeasti hiiren tekstin päälle ja avaatte linkin ja päädytte <TARGET>finnmatkojen</TARGET> äkkilähtösivulle.	neither	1.0	neither
comments2009a-892772-1.1	Kenttä tukee matkailua samalla tavalla kuin kylpylä sekä <TARGET>Valkealan sairaalan</TARGET> toiminnot.	neither	1.0	neither,neither
comments2017b-603652-3.1	<TARGET>Valtsusta</TARGET> oon aina tykännyt, yhtälailla K-marketista.	positive	1.0	positive,positive,positive,positive
filtered_comments_2018-2659299-2.1	Valitettavasti japanilaisia vaivaa yleisesti tunnoton ohjaus ja sama pätee <TARGET>Suzukiin</TARGET>.	negative	1.0	negative,negative,negative,negative,negative
comments2009a-90870-7.1	<TARGET>Sossun</TARGET> asiakkaat olisivat varmasti saaneet kunnan maksaman TV:n ja laajakaistan koska direktiivien mukaiseen minimielintasoon kuuluu kaikki pelit ja vehkeet.	neither	1.0	neither,neither,neither,neither,neither
filtered_comments_2019-1175166-2.2	Kangasalan Helluntaiseurakunnan sivuilla olevassa blokissa on näköjään suuri määrä <TARGET>Raamatun</TARGET> yksityiskohtia selitetty. https://kangasalanhe/REDACTED/-vaatteisiin	neither	1.0	neither,neither
comments2009b-708261-4.3	Arrival on aika lailla täydellinen poplevy, ja yksittäisten biisien osalta varmaan suosikkini: Dancing Queen, <TARGET>Money Money Money</TARGET> ja Knowing Me, Knowing You puhukoon puolestaan.	positive	1.0	positive,positive,positive
filtered_comments_2020-4122725-1.4	Minulla on Samsung-telkkarissa Toshiban 500GB Canvio, <TARGET>Gigantin</TARGET> halvimpia malleja ja hyvin on toiminut.	positive	0.5	positive,neither,positive,neither
comments2010e-278182-8.1	<TARGET>Cooperin testissä</TARGET> juoksin nuorena tyttönä toiseksi pisimmälle noin 30 ryhmästä, matkaa en muista.	neither	1.0	neither
filtered_comments_2019-3275339-1.1	Äänestyksen Valitse oma suosikkisi ehdotuksista olen kuullut vain <TARGET>Nightwishin</TARGET> ja Von Hertzen Brothersin kiekot.	neither	1.0	neither
comments2007f-753027-21.1	<TARGET>Homekoirateam</TARGET> on monien käyttämä, asiantunteva ja luotettava yritys.	positive	1.0	positive,positive,positive
comments2015b-893035-1.1	<TARGET>KTP:n</TARGET> riveissä Kemissä sellaista rikollis sakkia, että kartan periaattessakin kaukaa.	negative	1.0	negative,negative,negative,negative
comments2015d-174543-1.3	Navman / Northstar firma myytiin Navico groupille 2008 ja sulautettiin siinä yhteydessä <TARGET>navicon</TARGET> tuotelinjaan.	neither	1.0	neither,neither,neither
comments2008b-106332-4.1	Tuolloin minulle kommentoitiin <TARGET>Veholta</TARGET>, että "kyllä näitä on jouduttu näihin tekemään".	neither	1.0	neither
comments2010e-211492-3.1	Vai onko joku muka nähnyt esimerkiksi <TARGET>Hs:n</TARGET> tai vastaavan sivuilla tällaisia arvioita?	neither	1.0	neither
comments2012a-764212-10.1	<TARGET>SDP</TARGET> on esittänyt sadan euron korotusta perusturvaan sekä lapsilisien etuoikeuttamista toimeentulotuessa.	neither	1.0	neither,neither,neither
comments2008g-38585-1.1	..Teksti on lainausta elokuvasta <TARGET>Uuno Turhapuro armeijan leivissä</TARGET>.	neither	1.0	neither,neither,neither
threads2005a-352451-11.2	Kaksi kolmasosaa ruotsalaisen SAK:n eli <TARGET>LO:n</TARGET> jäsenistä äänesti EI EMU:lle.	neither	1.0	neither
threads2015a-419195-2.2	Suomen Kuvalehden <TARGET>Taloustutkimuksella</TARGET> teettämä kysely vahvistaa käsitystä, etteivät aloitteen menestymismahdollisuudet ole kovin hyvät.	neither	1.0	neither,neither,neither
comments2007a-349591-10.1	<TARGET>Euroopan keskuspankin</TARGET> (EKP) tärkein ohjauskorko on tällä hetkellä 2,25 prosenttia.	neither	1.0	neither
threads2013a-881139-1.1	Ruotsalainen aluminiinivene onko kenelläkään kokemuksia ruotsalaisista alumiiniveneistä ? <TARGET>Linder</TARGET> ?	neither	1.0	neither,neither,neither,neither
threads2015a-694315-2.1	Minun omistuksessa oheinen <TARGET>Honda Agrikaatti</TARGET> on ollut 7 vuotta.	neither	1.0	neither
comments2007g-407468-1.1	Hedelmöityshoitolaki nyt hyväksytyssä muodossaan löytyy <TARGET>eduskunnan</TARGET> sivuilta asiasanalla EV 122/2006 vp - HE 3/2006 vp.	neither	1.0	neither,neither
comments2014a-304405-3.1	<TARGET>Oralia</TARGET> ym. en uskaltanut ottaa hintojen ja moitteiden takia.	negative	0.8	negative,neither,negative,negative,negative
comments2007d-286014-2.1	Mutta ongelmani on <TARGET>Phpbb2</TARGET> admin sivulla kun pitää kirjoittaa missä tämä kyseinen säilö sijaitsee, niin en jotenkin saa sitä osuutta toimimaan,	neither	0.6666666666666666	reject,neither,neither
comments2007f-985985-1.2	Omasta mielestä Sims2 on laadukkaampi ja mielekkäämpi, kuin pelkkä <TARGET>The Sims</TARGET>.	neither	0.75	neither,neither,negative,neither
comments2003b-310451-12.1	Kokoonpanon muuttuessa liikaa <TARGET>XP</TARGET> kieltäytyy toimimasta, ellei sitä aktivoida uudestaan.	negative	0.8	negative,negative,neither,negative,negative
comments2016e-799485-1.1	Olen tottunut käyttämään <TARGET>Stellariumia</TARGET> tutkiessani kotimaisia havaintoilmoituksia ja minulta oli kyllä mennyt ohi tuo että Stellarium "assumes that your system is in that location " .	neither	1.0	neither,neither,neither,neither
threads2017a-361636-5.1	Kreikan malliin <TARGET>Yleisradio</TARGET> voitaisiin ajaa alas ja perustaa vapaaehtoistyöhön perustuva "Kansalaismediat."	negative	1.0	negative,negative,negative,negative
threads2013a-44264-2.1	<TARGET>Windowsissa</TARGET> ei innovaatioita eikä se käy kaupaksi kovin hyvin.	negative	1.0	negative,negative,negative
comments2008f-457305-2.2	Itsellä ei Ladasta kokemuksia, mutta isäukon uuden <TARGET>Corollan</TARGET> ajettavuus ei ainakaan ole ihan nykyautojen kärkeä, edes omassa kokoluokassaan.	negative	1.0	negative,negative,negative
threads2007b-458031-11.1	Yritin tässä vaiheessa vaihtaa takaisin <TARGET>panadoliin</TARGET> ja buranaan, mutta kumpikaan ei tehonnut.	negative	1.0	negative,negative,negative,negative
comments2003a-630055-3.1	Se minä sanon jos vaihdat <TARGET>98iin</TARGET> niin se on virhe 98 on mailman suurin viirus :)	negative	1.0	negative,negative,negative
comments2005d-941678-3.1	Tykkään todella paljon <TARGET>Nymphetaminesta</TARGET>, joten nykyinen Cradle on mielestäni erittäin hyvää musaa.	positive	1.0	positive,positive,positive,positive
comments2005c-814051-2.1	Ton <TARGET>Soneran</TARGET> kanssa on aina joskus ollut mullakin ongelmia siirron kanssa.	negative	1.0	negative,negative
comments2012a-327901-3.1	Pidin siitä enemmän kuin <TARGET>UltraGlidesta</TARGET>, koska pyörässä ei ole turhia kotkotuksia.	negative	0.5	negative,negative,positive,positive
comments2009d-219707-3.1	Laskut tulee ajallaan ja asiakaspalvelussa vastaan nopeasti toisin kuin <TARGET>Elisalla</TARGET>.	negative	0.8333333333333334	negative,positive,negative,negative,negative,negative
comments2018c-882838-10.1	Myöskään <TARGET>NATO</TARGET> ei ole olemassa rauhaa, vaan sotaa varten.	negative	0.6666666666666666	negative,neither,negative
comments2008f-288555-5.1	Sillä eihän tuo histamiini <TARGET>TTL:n</TARGET> tutkimuksissakaan mitään näyttänyt ja silti minulle diagnostisoitiin se astma.	neither	1.0	neither,neither,neither,neither
comments2009b-310133-3.1	Ja vieläpä <TARGET>suomen yleisradion</TARGET> kanavalta, jotka ei ole niitä vapaamielisempiä.	negative	1.0	negative,negative,negative,negative,negative
comments2008e-391334-13.1	7. <TARGET>CSS</TARGET> on ihan mielenkiintoista teknologiaa, vaikkakin kiisteltyä.	positive	0.6666666666666666	positive,neither,positive
comments2016a-202222-2.1	Täytyy kyllä sanoa, että on nuo viininpunaiset <TARGET>Hunterit</TARGET> mahdottoman upean näköiset.	positive	1.0	positive,positive,positive
comments2005d-485965-3.1	Suomessa et voi suorittaa lähtöselvitysträ <TARGET>Air Asian</TARGET> lennolle ja on epävarmaa voivo edes laukkuja tsekata Phuketiin asti.	neither	0.6666666666666666	neither,negative,neither
comments2005b-242229-1.3	Meillä hajos viime talvena kaikki uudemmat autot mm. Audi A4, mutta <TARGET>127</TARGET> otettiin sitten talvisäilöstä varaautoksi, eikä se jättänyt kertaakaan pulaan :)	positive	1.0	positive,positive,positive,positive,positive
comments2013a-796969-4.2	Ostin myös <TARGET>Skullcandyn Ink'd:t</TARGET>, no toisesta napista murtui tuo "kaiutintappi" ja jäi korvaan silikonipäälyksineen.	negative	1.0	negative,negative,negative
comments2011d-76539-5.2	Sampopankki ei pelitä kännykän kautta, miten on mukava pippahtaa ohikulkumatkalla esim. <TARGET>Heinolan kirjaston</TARGET> tietokoneella.	neither	0.75	neither,negative,neither,neither
comments2017c-15793-7.1	Sitähän voi spekuloida ikuisesti miten haluaa, mutta Venäjä yksinkertaisesti rikkoi jopa itse allekirjoittamiaan sopimuksia <TARGET>Krimin</TARGET> ryöstössään.	neither	0.6666666666666666	neither,neither,negative
comments2008d-781655-10.1	Vaikka lääkärit väittävät, että <TARGET>Precosa</TARGET> on joitain auttanut, mutta minä kokeilen vähän aikaa eikä ollut apua.	negative	1.0	negative,negative,negative
comments2013d-778002-1.1	Mistähän on peräisin luulo, että <TARGET>Bavaria</TARGET> ostetaan ensimmäiseksi veneeksi.	neither	1.0	neither,neither,neither
filtered_comments_2019-2085556-2.3	Nikon kuitenkin on kohinansiedossa ja kuvanlaadussa kärkijoukkoa sonyn ja <TARGET>panasonicin</TARGET> full framen kanssa.	positive	0.8	positive,positive,positive,neither,positive
filtered_comments_2018-3276174-1.3	Näitä venäläisten TU-160 pommittajia vastaavia B-1 pommittajia on yli sata ja lisäksi on nämä tutkassa huonosti näkyvät uudemmat <TARGET>B 2</TARGET> strategiset pommittajat.	positive	1.0	positive,positive,positive
comments2012b-782054-6.1	Sitä soopaa on kuultu jo <TARGET>Perhehoitoliiton</TARGET> mainonnassa ihan riittävästi.	negative	1.0	negative,negative,negative
threads2007a-204890-3.1	Pelotellaan arvonromahduksesta, huollon loppumisesta yms. Uskallatko sinä ostaa vielä uuden <TARGET>Saabin</TARGET>?	negative	0.75	negative,negative,negative,neither
comments2010a-941387-15.1	<TARGET>Alkon</TARGET> tuotteilla ei kukaan luo onnea itselleen elämäänsä, vai oletko koskaan kenenkään kuullut kiittävän onnestaan tai menestyksestään viinaa?	negative	0.75	negative,negative,neither,negative
comments2011d-973536-8.2	Itse varmaan ajelet tosin Ladalla ja kuvittelet mielessäsi ajelevas <TARGET>bemarilla</TARGET> tai ainaskin kovasti vakuuttelet itselles et eihän näissä eroja oo...	positive	0.75	positive,positive,negative,positive
comments2017a-525679-1.1	Jos uskallat väittää <TARGET>Dnan</TARGET> toimia laittomiksi,niin miksi et haasta oikeuteen?	neither	0.75	neither,neither,neither,negative
threads2011b-507240-1.1	Luottokorttitankkaus Kovasti olen ihmetetellyt, että miksi ihmeessä ihmiset tankkaavat <TARGET>Beoscanin</TARGET> tms vastaavalla ns. luottokortilla Venäjältä?	neither	1.0	neither,neither,neither
comments2017b-756128-4.1	<TARGET>Finnair</TARGET> painii lentoturvallisuudessa aivan eri sarjassa, huomattavan paljon turvallisempi, listattu Euroopan turvallisimmaksi.	positive	1.0	positive,positive,positive,positive,positive
threads2017b-33601-15.1	<TARGET>Kaupungintalolla</TARGET> ja kunnanhallituksessa istuessaan "Kykypuolue Kokoomuksen" edustajat eivät vaan osaa.	neither	1.0	neither,neither,neither,neither
comments2007e-792576-1.1	Pietarsaari on mukava pikku kaupunki ja etenkin <TARGET>Visa Granden</TARGET> porukka :-) terveisiä tutuille ...	positive	1.0	positive,positive,positive,positive,positive
comments2012b-47180-2.1	Poistin mainokseneston, vanhat ohjelmat ja latasin uuden <TARGET>firefox 4</TARGET> suomenkielisen version ja onnistui !!! Paljon kiitoksia	neither	0.6666666666666666	positive,neither,neither
comments2008c-91551-2.2	Päädyimme Pika-Tehoon, koska se oli himmeä, <TARGET>Nordica eko</TARGET> kiilsi mielestämme liikaa, näytti muoviselta.	negative	1.0	negative,negative,negative,negative,negative
comments2007a-976645-1.1	<TARGET>S2E stock storen</TARGET> yhteistyökumppaneina tulevat toimimaan Seven ja Aspiritus, molempien osakkeita on mukavasti saatavilla kohtuuhintaan.	neither	1.0	neither,neither,neither,neither
comments2007e-229728-1.1	<TARGET>Torikeskuksen</TARGET> kiinalainen ravintola on TODELLA hyvä...tietenkin edellytyksenä, että pitää kiinalaisesta ruoasta.	neither	0.6666666666666666	neither,neither,neither,positive,positive,neither
comments2017c-347531-1.1	<TARGET>Runnilla</TARGET> samaan aikaan rompepäivät ei mitään ylimääräisiä maksuja kannattaa tulla.	positive	0.5	positive,neither
comments2011e-396500-20.1	Toistaiseksi ei mikään suomalaismedia tai kukaan toimittaja todellakaan ansaitse <TARGET>Pulitzer</TARGET>-palkintoa.	positive	0.6666666666666666	positive,neither,positive,neither,positive,positive
comments2013d-936368-1.1	No niin, lisää näitä ihmeen <TARGET>Applen</TARGET> merkkiuskovaisia apinoita.	negative	1.0	negative,negative,negative,negative,negative
comments2012e-195148-14.1	Vuonna 1999 hankkeen valmistelu käynnistyi uudelleen <TARGET>Suomen ympäristöministeriön</TARGET>, Ruotsin ja Pietarin vesilaitoksen yhteistyönä.	neither	1.0	neither
comments2008b-292679-2.2	Ulkomaanterminaalin lähtöaulassa 3 on lähtöselvitystiskit, joilla hoidetaan <TARGET>SAS:n</TARGET>, Blue1:n ja Lufthansan lentojen lähtöselvitys.	neither	1.0	neither,neither,neither,neither
comments2010a-135092-5.1	Esitetyt määrät pitävät sisällään sekä <TARGET>EU:n</TARGET> että kansallisen rahoitusosuuden." http://www.mavi.fi/fi/index/eutuet.html	neither	1.0	neither
comments2009d-388417-1.1	<TARGET>Kelan</TARGET> perusetuudet on tarkoitettu niille, jotka eivät syystä tai toisesta voi käydä töissä tai saa muuten elantoaan.	neither	1.0	neither,neither,neither
threads2013a-454107-6.1	Olen samana päivänä ladannut <TARGET>Canonin</TARGET> monitoimikoneen ohjelmat cd:ltä.	neither	1.0	neither
comments2012b-591467-2.1	Tuli <TARGET>Gagaa</TARGET> katsottua kuin hypnotisoituna...ei huomannu kanavaa kääntää.	positive	1.0	positive,positive
comments2016a-905249-2.1	Ei ne täällä palstalla kävis, jos ei <TARGET>Audi</TARGET> kiinnostaisi.	neither	0.75	neither,neither,positive,neither
comments2006c-699605-1.0	<TARGET>Scandinavian Blues Party</TARGET> järjestetään tänä vuonna 7 - 8.10 Sokos Hotel Kaarlessa.	neither	1.0	neither,neither
threads2013a-418230-2.1	Onko joku ajanut lähiaikoina <TARGET>CDG-lentokentältä</TARGET> keskustaan, esim. Oopperan tienoille?	neither	1.0	neither,neither
filtered_comments_2020-3299752-3.1	Valtion kokonaan omistama <TARGET>Suomen Malmijalostus</TARGET> myöntää kaivosyhtiö Terrafamelle uutta rahoitusta enintään 80,5 miljoonaa euroa.	neither	1.0	neither
comments2013c-556079-4.3	Käsite Innopark pitää sisällään yritykset, joita Hämeenlinnan kaupunki ei omista, mutta jotka ovat vuokranneet toimitiloja <TARGET>Teknologiakeskus Innopark Oy:ltä</TARGET>.	neither	1.0	neither
comments2017b-811747-8.1	<TARGET>Kennelliitto</TARGET> voi pyytää tarpeelliseksi katsomansa selvitykset ennen kuin asiaa käsitellään.	neither	1.0	neither
filtered_threads_2020-205333-4.2	Varkauden Prismassa loppui asiointi tänään, en tue <TARGET>Demarien</TARGET> kauppaa.	negative	1.0	negative,negative,negative
comments2003a-603916-7.3	Parpola raportoi ACAPO Finland Oy:n emoyhtiön, <TARGET>ACAPO Limitedin</TARGET> toimitusjohtaja Petri Helinille.	neither	1.0	neither
comments2016c-750926-1.1	<TARGET>RV Yhtiöt Oy:n</TARGET> ensimmäinen projekti alkoi Virossa Rakveressä, jonne rakennettiin lihakombinaatti.	neither	1.0	neither
comments2005d-32846-3.3	Lisäksi <TARGET>Chevrolet (Lada?) Niva</TARGET> saattaa tulla myös Härmän markkinoille.	neither	1.0	neither,neither
threads2013a-104559-3.2	Google osti <TARGET>ON2</TARGET>-yrityksen , joka työllistää 20-30 henkilöä.	neither	1.0	neither,neither
comments2013a-353723-2.1	Helsingin kaupungin linja-autot ovat <TARGET>Helsingin kaupungin</TARGET> taikka sitten rahoitusyhtiön linja-autoja.	neither	1.0	neither
comments2009f-767969-77.1	<TARGET>KRP:n</TARGET> mukaan valuuttakauppaa ei ole käyty lainkaan.	neither	1.0	neither,neither,neither
comments2009d-405434-4.1	Lähettelin <TARGET>VTS:lle</TARGET> tiuhaan tahtiin sähköpostia ja kyselin tilannetta.	neither	0.5	neither,negative
comments2005b-30047-1.2	Aikido ja <TARGET>Judo</TARGET> ovat molemmat hyviä ja jotkut ovat saaneet hyviä tuloksia treenaamalla molempia lajeja yhtaikaa.	positive	1.0	positive,positive
threads2013a-818811-7.1	<TARGET>PNAS</TARGET> julkaisusarjassa ilmestyneen artikkelin toimittaja oli myös Richard Lenski.	neither	1.0	neither,neither
comments2008b-292679-2.3	Ulkomaanterminaalin lähtöaulassa 3 on lähtöselvitystiskit, joilla hoidetaan SAS:n, <TARGET>Blue1:n</TARGET> ja Lufthansan lentojen lähtöselvitys.	neither	1.0	neither
comments2005a-113260-4.1	Ja se motari alkaa kyllä heti <TARGET>Munkkivuoren Heseltä</TARGET> ja jatkuu reilusti ohi kehä III:n	neither	1.0	neither,neither
threads2017a-248323-7.1	<TARGET>Helsingin yliopiston</TARGET> tutkija Sakari Salonen ei voi antaa tarkkaa selitystä äkilliseen viilenemiseen.	neither	1.0	neither
comments2011e-273179-1.1	Luulisin että <TARGET>Tulliportinkadulla</TARGET> oleva valokuvaamo Studio-Liisa kuvaa myös eläimiä.	neither	1.0	neither
comments2006c-945488-2.3	Windows 2000 on kyllä tuontasoiseen koneeseen se suositeltavin, windows 98 (tai <TARGET>95</TARGET> tai Me) ovat jo historiaa enkä suosittele kenellekään.	negative	1.0	negative,negative,negative,negative,negative
comments2014d-112620-7.1	Poistin sen kaappiin varaboksiksi vuosi sitten, jolloin hommasin tallentavan <TARGET>Topfieldin</TARGET> hd-boksin.	neither	0.6666666666666666	positive,neither,neither
threads2005a-809386-5.2	Äänikortti on hercules Gamesurround Muse 5.1 dvd ja modeemi on <TARGET>Telewell IA300B</TARGET> sisäinen adsl kortti.	neither	1.0	neither
threads2011b-444060-12.1	Ruotsinkielinen väestö ei yksin riitä kaksikielisyyden ylläpitämiseen, hän sanoo <TARGET>Keskipohjanmaa-lehdelle</TARGET>.	neither	1.0	neither,neither,neither,neither
comments2008e-521108-1.1	Kyllä mielestäni tuossa tapauksessa riittäisi <TARGET>Raision</TARGET> omien työntekijöiden mielenilmaus, eli pistelakko.	neither	1.0	neither,neither
comments2018d-740362-10.1	<TARGET>Tieteen Kuvalehti</TARGET>: Robert E.Lee oli tähän saakka vältellyt ottamasta kantaa orjakysymykseen.	neither	1.0	neither
comments2016d-446183-2.1	<TARGET>SPR</TARGET> tekee hyvin tiiviisti yhteistyötä poliisin ja muidenkin viranomaisten kanssa.	neither	1.0	neither,neither,neither
comments2008b-691129-1.3	Mittausaikana suuri osa FST:n ohjelmistosta tuli (myös) TV1- ja <TARGET>TV2</TARGET>-kanavilta.	neither	1.0	neither
comments2016e-645010-3.1	<TARGET>Aalto-yliopiston</TARGET> taloustieteen professorit Sixten Korkman ja Matti Pohjola korostavat lausunnossaan myös siirtymistä kohti paikallista sopimista.	neither	1.0	neither,neither
comments2006d-267536-6.2	Playa Olid ja <TARGET>Neptuno</TARGET> sijaitsevat Fanaben-alueella, joka on minulle tuntematonta aluetta.	neither	1.0	neither
threads2011a-292424-4.2	Paikka siis Berghyddan, joka on entinen <TARGET>Vanhankaupungin nuorisoseuran</TARGET> talo.	neither	1.0	neither,neither
comments2011d-260563-2.1	Kuva ei välttämättä ole <TARGET>Pohjoisnavalta</TARGET> enkä edes tiedä kuinka lähelle napaa lähin pintautuminen tapahtui.	neither	1.0	neither,neither
comments2011c-648979-3.1	Mauno Koivisto irtisanoi YYA:n 90-luvun alussa ja sopimuksen ei katsota enään velvoittavan <TARGET>Suomen valtiota</TARGET>.	neither	1.0	neither,neither,neither,neither
threads2011a-483319-5.1	Valittaja vaati polttoainemaksusta verohuojennusta, mutta <TARGET>verohallitus</TARGET> hylkäsi valituksen.	neither	1.0	neither,neither
comments2005a-523308-4.1	Tallennetaan BMP-kuvaksi ja muunnetaan sitten esim. <TARGET>PSP 4.14</TARGET> ohjelmalla GIF-kuvaksi tai JPG-kuvaksi.	neither	1.0	neither,neither
comments2010f-281695-2.2	Olet näköjään valinnut, että tekstinkäsittelyohjelman pitäisi olla juurikin Word -merkkinen ohjelma joka rajoittaa käyttöjärjestelmän <TARGET>Mac OS X</TARGET> ja Windows -merkkisiin käyttöjärjestelmiin.	negative	0.5	negative,neither
threads2009a-460382-14.1	Uukkididlijaduukki, kuten <TARGET>Simpsonit</TARGET> -sarjan Ned Flanders sanoisi.	neither	1.0	neither,neither
comments2017d-89806-1.1	Ei pahalla,mutta joutaa mennä muistojen tarhaan jo koko <TARGET>Dingo</TARGET>.	negative	1.0	negative,negative,negative,negative,negative
threads2015a-276582-2.1	Itsellä on <TARGET>baotian xtro50</TARGET> vuosimallia 2006 ajattelin tuollaisen laittaa jos vauhti piristyis.	neither	0.75	positive,neither,neither,neither,neither,positive,neither,neither
comments2009d-112048-6.1	Kuttula on ollut parempi paikka kuin esim. <TARGET>Jorvin sairaala</TARGET>.	negative	0.75	positive,negative,negative,negative
comments2003a-801399-1.1	Minkähän takia toi linkki vie mut <TARGET>Opera 6.01</TARGET> -downloadiin?	neither	1.0	neither,neither,neither
comments2010f-502863-3.1	<TARGET>Macissa</TARGET> ja Windowsissa ei ollut ongelmia ainakaan niillä mitä itellä oli.	positive	0.6666666666666666	positive,positive,neither
comments2015a-661367-1.2	"Kitin _tilalle_ tuo <TARGET>Sigman</TARGET> valovoimainen pikkuzoom, ilman muuta!"	positive	0.8	positive,positive,positive,reject,positive
threads2005a-870735-4.1	Tähän asti oon tyytyny melki vaan <TARGET>Dominantteihin</TARGET>, koska ne on aika huokeita ja saa aika nopeesti soitettaviksi.	positive	1.0	positive,positive,positive
comments2005a-436654-7.1	Tuotteet joita <TARGET>Lidl</TARGET> tarjoaa on >muutenkin kyseenalaista, mm. saksalaisjugurtit on jäykistetty liivatteella.	negative	1.0	negative,negative,negative,negative,negative
filtered_comments_2020-4837261-3.1	<TARGET>HK:lla</TARGET> oli parempaa karjalanpaistia, mutta niilläkin laatu heikentynyt kaikissa tuotteissa, eikä taida olla enää ollenkaan.	negative	0.75	neither,negative,negative,negative
comments2013f-92044-1.1	<TARGET>Finnvapelta</TARGET> olen tilannut ja saanut aika usein toimimattomia tuotteita eli palauta takaisin vain.	negative	1.0	negative,negative,negative,negative
threads2013b-86662-1.1	<TARGET>A-Katsastuksen</TARGET> verokierto että näin, ja mitä vielä tulee ilmi?	negative	0.75	neither,negative,negative,negative
threads2009a-687036-2.1	Vihdoin on löydetty yksi peli jossa <TARGET>xbox</TARGET> on edes yhdellä osa-alueella PS3:n edellä.	positive	0.5	positive,negative,positive,negative
filtered_comments_2018-887902-4.1	<TARGET>Linuxin</TARGET> tiedostonhallinta osaa monia asioita mitä Windows ei pysty.	positive	1.0	positive,positive,positive
comments2009c-584046-4.1	<TARGET>Monty Python</TARGET> tekee loistavaa pilaa asiasta joka on kuitenkin vakava ja vaikuttaa miljoonien ihmisten elämään.	positive	0.75	positive,positive,positive,negative
